store_number,store_name,city,county,category_name,year,month,num_transactions,total_bottles,total_sales,total_volume_liters,avg_bottle_price
2084,Casey's #2084,Urbandale,Polk,COFFEE LIQUEURS,2017,1,10,23,957.1,19.67,33.36
2084,Casey's #2084,Urbandale,Polk,TENNESSEE WHISKIES,2017,1,13,26,1295.77,35.7,44.61
2084,Casey's #2084,Urbandale,Polk,TEQUILA,2017,1,56,82,1185.43,77.74,11.74
2084,Casey's #2084,Urbandale,Polk,FLAVORED RUM,2017,1,16,24,992.42,25.15,34.87
2084,Casey's #2084,Urbandale,Polk,SINGLE MALT SCOTCH,2017,1,5,10,353.07,17.42,27.24
2084,Casey's #2084,Urbandale,Polk,SCOTCH WHISKIES,2017,1,8,19,530.43,19.86,23.93
2084,Casey's #2084,Urbandale,Polk,VODKA 80 PROOF,2017,2,89,133,4538.87,161.68,36.86
2084,Casey's #2084,Urbandale,Polk,CANADIAN WHISKIES,2017,2,80,193,2113.99,329.41,11.33
2084,Casey's #2084,Urbandale,Polk,SPICED RUM,2017,2,51,169,2197.11,206.44,11.64
2084,Casey's #2084,Urbandale,Polk,IMPORTED VODKA,2017,2,19,39,972.99,39.57,29.04
2084,Casey's #2084,Urbandale,Polk,WHISKEY LIQUEUR,2017,2,77,112,4297.22,149.14,41.99
2084,Casey's #2084,Urbandale,Polk,TRIPLE SEC,2017,2,1,3,203.46,3.07,44.67
2084,Casey's #2084,Urbandale,Polk,GOLD RUM,2017,2,3,10,498.06,13.12,43.06
2084,Casey's #2084,Urbandale,Polk,COFFEE LIQUEURS,2017,2,10,29,793.71,28.4,25.96
2084,Casey's #2084,Urbandale,Polk,TENNESSEE WHISKIES,2017,2,19,59,1340.61,56.18,24.87
2084,Casey's #2084,Urbandale,Polk,TEQUILA,2017,2,85,194,1594.23,237.97,9.08
2084,Casey's #2084,Urbandale,Polk,FLAVORED RUM,2017,2,9,14,427.73,23.99,31.56
2084,Casey's #2084,Urbandale,Polk,SINGLE MALT SCOTCH,2017,2,23,57,429.69,57.37,8.17
2084,Casey's #2084,Urbandale,Polk,SCOTCH WHISKIES,2017,2,8,13,484.42,8.1,39.76
2084,Casey's #2084,Urbandale,Polk,VODKA 80 PROOF,2017,3,127,296,4449.18,298.97,14.32
2084,Casey's #2084,Urbandale,Polk,CANADIAN WHISKIES,2017,3,176,392,3985.76,638.91,10.63
2084,Casey's #2084,Urbandale,Polk,SPICED RUM,2017,3,133,249,2785.75,329.89,11.45
2084,Casey's #2084,Urbandale,Polk,IMPORTED VODKA,2017,3,8,17,681.45,13.09,35.7
2084,Casey's #2084,Urbandale,Polk,WHISKEY LIQUEUR,2017,3,105,182,2715.59,237.8,13.51
2084,Casey's #2084,Urbandale,Polk,TRIPLE SEC,2017,3,4,8,403.56,5.92,40.95
2084,Casey's #2084,Urbandale,Polk,GOLD RUM,2017,3,12,25,677.42,19.21,31.81
2084,Casey's #2084,Urbandale,Polk,COFFEE LIQUEURS,2017,3,18,41,1350.03,41.53,37.12
2084,Casey's #2084,Urbandale,Polk,TENNESSEE WHISKIES,2017,3,17,46,1153.45,61.93,20.28
2084,Casey's #2084,Urbandale,Polk,TEQUILA,2017,3,115,222,2361.01,326.61,11.99
2084,Casey's #2084,Urbandale,Polk,FLAVORED RUM,2017,3,18,52,592.76,61.92,13.26
2084,Casey's #2084,Urbandale,Polk,SINGLE MALT SCOTCH,2017,3,33,49,472.57,60.67,10.39
2084,Casey's #2084,Urbandale,Polk,SCOTCH WHISKIES,2017,3,26,45,831.39,75.76,17.58
2084,Casey's #2084,Urbandale,Polk,VODKA 80 PROOF,2017,4,65,110,5911.83,133.05,44.58
2084,Casey's #2084,Urbandale,Polk,CANADIAN WHISKIES,2017,4,45,80,3519.55,49.22,37.42
2084,Casey's #2084,Urbandale,Polk,SPICED RUM,2017,4,36,59,2838.44,59.83,40.72
2084,Casey's #2084,Urbandale,Polk,IMPORTED VODKA,2017,4,27,76,1615.44,53.49,21.02
2084,Casey's #2084,Urbandale,Polk,WHISKEY LIQUEUR,2017,4,36,65,2412.01,57.75,33.83
2084,Casey's #2084,Urbandale,Polk,TRIPLE SEC,2017,4,5,9,310.97,6.92,37.25
2084,Casey's #2084,Urbandale,Polk,GOLD RUM,2017,4,5,11,307.41,6.71,22.17
2084,Casey's #2084,Urbandale,Polk,COFFEE LIQUEURS,2017,4,10,29,612.86,30.05,21.99
2084,Casey's #2084,Urbandale,Polk,TENNESSEE WHISKIES,2017,4,30,76,1257.16,125.71,16.47
2084,Casey's #2084,Urbandale,Polk,TEQUILA,2017,4,53,100,1780.27,133.63,20.13
2084,Casey's #2084,Urbandale,Polk,FLAVORED RUM,2017,4,18,31,670.89,53.29,21.26
2084,Casey's #2084,Urbandale,Polk,SINGLE MALT SCOTCH,2017,4,17,41,775.65,31.17,15.61
2084,Casey's #2084,Urbandale,Polk,SCOTCH WHISKIES,2017,4,13,23,834.98,18.34,29.37
2084,Casey's #2084,Urbandale,Polk,VODKA 80 PROOF,2017,5,153,270,7148.71,226.42,30.69
2084,Casey's #2084,Urbandale,Polk,CANADIAN WHISKIES,2017,5,109,227,3492.18,333.69,15.3
2084,Casey's #2084,Urbandale,Polk,SPICED RUM,2017,5,125,194,2754.43,138.99,16.68
2084,Casey's #2084,Urbandale,Polk,IMPORTED VODKA,2017,5,15,43,1613.65,57.04,40.4
2084,Casey's #2084,Urbandale,Polk,WHISKEY LIQUEUR,2017,5,64,115,2553.07,108.05,26.31
2084,Casey's #2084,Urbandale,Polk,TRIPLE SEC,2017,5,3,7,325.67,10.88,34.64
2084,Casey's #2084,Urbandale,Polk,GOLD RUM,2017,5,29,61,613.25,86.42,9.76
2084,Casey's #2084,Urbandale,Polk,COFFEE LIQUEURS,2017,5,28,58,1108.39,50.33,16.99
2084,Casey's #2084,Urbandale,Polk,TENNESSEE WHISKIES,2017,5,29,54,1499.25,69.37,22.47
2084,Casey's #2084,Urbandale,Polk,TEQUILA,2017,5,24,66,1740.59,57.7,28.57
2084,Casey's #2084,Urbandale,Polk,FLAVORED RUM,2017,5,15,31,923.87,29.71,27.26
2084,Casey's #2084,Urbandale,Polk,SINGLE MALT SCOTCH,2017,5,3,6,326.19,7.03,43.38
2084,Casey's #2084,Urbandale,Polk,SCOTCH WHISKIES,2017,5,23,40,990.71,50.97,20.05
2084,Casey's #2084,Urbandale,Polk,VODKA 80 PROOF,2017,6,101,174,6783.69,168.76,38.64
2084,Casey's #2084,Urbandale,Polk,CANADIAN WHISKIES,2017,6,82,156,3257.41,209.59,17.78
2084,Casey's #2084,Urbandale,Polk,SPICED RUM,2017,6,54,120,2394.5,140.27,16.99
2084,Casey's #2084,Urbandale,Polk,IMPORTED VODKA,2017,6,16,34,877.29,29.24,28.92
2084,Casey's #2084,Urbandale,Polk,WHISKEY LIQUEUR,2017,6,71,126,3770.64,95.37,24.23
2084,Casey's #2084,Urbandale,Polk,TRIPLE SEC,2017,6,8,13,293.26,7.98,25.22
2084,Casey's #2084,Urbandale,Polk,GOLD RUM,2017,6,7,21,731.29,11.58,39.83
2084,Casey's #2084,Urbandale,Polk,COFFEE LIQUEURS,2017,6,19,41,1254.77,25.58,24.6
2084,Casey's #2084,Urbandale,Polk,TENNESSEE WHISKIES,2017,6,33,106,2496.0,156.21,18.95
2084,Casey's #2084,Urbandale,Polk,TEQUILA,2017,6,21,64,2438.56,98.58,43.63
2084,Casey's #2084,Urbandale,Polk,FLAVORED RUM,2017,6,8,28,1172.54,37.94,41.83
2084,Casey's #2084,Urbandale,Polk,SINGLE MALT SCOTCH,2017,6,8,15,430.83,21.54,27.83
2084,Casey's #2084,Urbandale,Polk,SCOTCH WHISKIES,2017,6,8,14,660.32,12.42,43.01
2084,Casey's #2084,Urbandale,Polk,VODKA 80 PROOF,2017,7,134,201,4788.29,224.84,23.69
2084,Casey's #2084,Urbandale,Polk,CANADIAN WHISKIES,2017,7,34,88,2421.02,134.14,31.38
2084,Casey's #2084,Urbandale,Polk,SPICED RUM,2017,7,52,145,3170.73,112.87,20.27
2084,Casey's #2084,Urbandale,Polk,IMPORTED VODKA,2017,7,80,119,1422.96,110.81,13.9
2084,Casey's #2084,Urbandale,Polk,WHISKEY LIQUEUR,2017,7,104,342,3260.88,308.43,10.62
2084,Casey's #2084,Urbandale,Polk,TRIPLE SEC,2017,7,10,23,544.23,39.02,26.3
2084,Casey's #2084,Urbandale,Polk,GOLD RUM,2017,7,18,56,495.79,60.12,8.37
2084,Casey's #2084,Urbandale,Polk,COFFEE LIQUEURS,2017,7,34,73,857.1,36.59,13.01
2084,Casey's #2084,Urbandale,Polk,TENNESSEE WHISKIES,2017,7,79,122,1889.3,185.46,18.03
2084,Casey's #2084,Urbandale,Polk,TEQUILA,2017,7,19,52,2277.44,81.66,43.69
2084,Casey's #2084,Urbandale,Polk,FLAVORED RUM,2017,7,20,57,820.66,71.91,15.91
2084,Casey's #2084,Urbandale,Polk,SINGLE MALT SCOTCH,2017,7,7,18,583.87,29.82,32.71
2084,Casey's #2084,Urbandale,Polk,SCOTCH WHISKIES,2017,7,9,21,714.81,31.57,38.93
2084,Casey's #2084,Urbandale,Polk,VODKA 80 PROOF,2017,8,97,236,8126.96,296.22,27.66
2084,Casey's #2084,Urbandale,Polk,CANADIAN WHISKIES,2017,8,15,48,2411.4,67.59,42.65
2084,Casey's #2084,Urbandale,Polk,SPICED RUM,2017,8,139,235,2888.44,407.98,13.89
2084,Casey's #2084,Urbandale,Polk,IMPORTED VODKA,2017,8,10,31,1126.09,22.0,42.11
2084,Casey's #2084,Urbandale,Polk,WHISKEY LIQUEUR,2017,8,43,116,3576.12,78.16,36.58
2084,Casey's #2084,Urbandale,Polk,TRIPLE SEC,2017,8,3,10,285.47,8.44,24.63
2084,Casey's #2084,Urbandale,Polk,GOLD RUM,2017,8,7,16,601.1,18.19,39.29
2084,Casey's #2084,Urbandale,Polk,COFFEE LIQUEURS,2017,8,40,60,864.76,42.78,15.45
2084,Casey's #2084,Urbandale,Polk,TENNESSEE WHISKIES,2017,8,12,33,1026.24,46.5,30.75
2084,Casey's #2084,Urbandale,Polk,TEQUILA,2017,8,32,54,1551.48,32.68,27.63
2084,Casey's #2084,Urbandale,Polk,FLAVORED RUM,2017,8,35,67,1312.46,87.19,19.12
2084,Casey's #2084,Urbandale,Polk,SINGLE MALT SCOTCH,2017,8,8,24,675.99,25.51,30.02
2084,Casey's #2084,Urbandale,Polk,SCOTCH WHISKIES,2017,8,29,59,842.94,34.13,14.9
2084,Casey's #2084,Urbandale,Polk,VODKA 80 PROOF,2017,9,105,271,6482.72,209.29,24.85
2084,Casey's #2084,Urbandale,Polk,CANADIAN WHISKIES,2017,9,96,186,2782.31,130.61,14.58
2084,Casey's #2084,Urbandale,Polk,SPICED RUM,2017,9,92,210,3736.66,346.75,14.75
2084,Casey's #2084,Urbandale,Polk,IMPORTED VODKA,2017,9,9,29,881.81,30.07,28.43
2084,Casey's #2084,Urbandale,Polk,WHISKEY LIQUEUR,2017,9,109,279,2786.91,331.85,8.9
2084,Casey's #2084,Urbandale,Polk,TRIPLE SEC,2017,9,8,16,325.09,11.87,21.11
2084,Casey's #2084,Urbandale,Polk,GOLD RUM,2017,9,18,39,579.59,50.59,16.37
2084,Casey's #2084,Urbandale,Polk,COFFEE LIQUEURS,2017,9,15,24,785.54,31.48,34.35
2084,Casey's #2084,Urbandale,Polk,TENNESSEE WHISKIES,2017,9,23,52,1368.7,71.79,28.2
2084,Casey's #2084,Urbandale,Polk,TEQUILA,2017,9,18,60,2622.27,30.74,39.85
2084,Casey's #2084,Urbandale,Polk,FLAVORED RUM,2017,9,6,13,610.4,9.06,40.89
2084,Casey's #2084,Urbandale,Polk,SINGLE MALT SCOTCH,2017,9,23,36,560.95,31.69,16.37
2084,Casey's #2084,Urbandale,Polk,SCOTCH WHISKIES,2017,9,6,16,654.81,12.42,44.24
2084,Casey's #2084,Urbandale,Polk,VODKA 80 PROOF,2017,10,43,114,5446.07,197.22,44.05
2084,Casey's #2084,Urbandale,Polk,CANADIAN WHISKIES,2017,10,40,101,3827.83,171.09,36.93
2084,Casey's #2084,Urbandale,Polk,SPICED RUM,2017,10,46,104,3905.43,108.93,43.47
2084,Casey's #2084,Urbandale,Polk,IMPORTED VODKA,2017,10,21,46,1257.15,56.82,24.56
2084,Casey's #2084,Urbandale,Polk,WHISKEY LIQUEUR,2017,10,70,174,3877.95,274.43,20.34
2084,Casey's #2084,Urbandale,Polk,TRIPLE SEC,2017,10,15,32,326.93,20.2,9.67
2084,Casey's #2084,Urbandale,Polk,GOLD RUM,2017,10,35,59,700.79,53.16,12.1
2084,Casey's #2084,Urbandale,Polk,COFFEE LIQUEURS,2017,10,5,15,694.21,25.12,38.91
2084,Casey's #2084,Urbandale,Polk,TENNESSEE WHISKIES,2017,10,44,83,2790.78,81.09,40.02
2084,Casey's #2084,Urbandale,Polk,TEQUILA,2017,10,53,82,3231.97,132.46,36.88
2084,Casey's #2084,Urbandale,Polk,FLAVORED RUM,2017,10,17,33,781.11,42.95,21.62
2084,Casey's #2084,Urbandale,Polk,SINGLE MALT SCOTCH,2017,10,20,33,834.83,42.73,27.42
2084,Casey's #2084,Urbandale,Polk,SCOTCH WHISKIES,2017,10,32,56,588.0,66.27,8.67
2084,Casey's #2084,Urbandale,Polk,VODKA 80 PROOF,2017,11,92,138,7215.55,213.61,42.63
2084,Casey's #2084,Urbandale,Polk,CANADIAN WHISKIES,2017,11,79,134,3398.35,188.33,22.9
2084,Casey's #2084,Urbandale,Polk,SPICED RUM,2017,11,25,77,2671.54,126.92,35.45
2084,Casey's #2084,Urbandale,Polk,IMPORTED VODKA,2017,11,42,106,1760.2,61.51,15.79
2084,Casey's #2084,Urbandale,Polk,WHISKEY LIQUEUR,2017,11,74,149,4932.41,247.43,39.63
2084,Casey's #2084,Urbandale,Polk,TRIPLE SEC,2017,11,9,14,253.67,23.01,17.91
2084,Casey's #2084,Urbandale,Polk,GOLD RUM,2017,11,15,27,1078.29,33.52,39.42
2084,Casey's #2084,Urbandale,Polk,COFFEE LIQUEURS,2017,11,17,51,1165.76,61.2,20.25
2084,Casey's #2084,Urbandale,Polk,TENNESSEE WHISKIES,2017,11,20,33,1460.56,33.35,41.03
2084,Casey's #2084,Urbandale,Polk,TEQUILA,2017,11,35,112,2642.37,78.4,26.56
2084,Casey's #2084,Urbandale,Polk,FLAVORED RUM,2017,11,14,25,896.65,23.46,40.09
2084,Casey's #2084,Urbandale,Polk,SINGLE MALT SCOTCH,2017,11,10,17,477.48,20.15,29.61
2084,Casey's #2084,Urbandale,Polk,SCOTCH WHISKIES,2017,11,18,27,1152.2,46.22,34.47
2084,Casey's #2084,Urbandale,Polk,VODKA 80 PROOF,2017,12,88,190,6811.03,238.08,31.1
2084,Casey's #2084,Urbandale,Polk,CANADIAN WHISKIES,2017,12,194,472,3810.43,811.03,8.49
2084,Casey's #2084,Urbandale,Polk,SPICED RUM,2017,12,43,72,3402.85,93.05,42.52
2084,Casey's #2084,Urbandale,Polk,IMPORTED VODKA,2017,12,29,43,1480.47,63.91,31.45
2084,Casey's #2084,Urbandale,Polk,WHISKEY LIQUEUR,2017,12,103,263,4820.77,326.04,19.46
2084,Casey's #2084,Urbandale,Polk,TRIPLE SEC,2017,12,6,15,431.26,23.57,28.58
2084,Casey's #2084,Urbandale,Polk,GOLD RUM,2017,12,62,130,1203.85,201.8,10.32
2084,Casey's #2084,Urbandale,Polk,COFFEE LIQUEURS,2017,12,14,27,822.66,13.83,33.16
2084,Casey's #2084,Urbandale,Polk,TENNESSEE WHISKIES,2017,12,28,83,1947.2,142.71,23.98
2084,Casey's #2084,Urbandale,Polk,TEQUILA,2017,12,68,200,2910.7,213.6,11.85
2084,Casey's #2084,Urbandale,Polk,FLAVORED RUM,2017,12,32,47,654.57,48.04,12.29
2084,Casey's #2084,Urbandale,Polk,SINGLE MALT SCOTCH,2017,12,31,58,1193.68,34.62,22.38
2084,Casey's #2084,Urbandale,Polk,SCOTCH WHISKIES,2017,12,51,95,893.38,165.27,10.51
2084,Casey's #2084,Urbandale,Polk,VODKA 80 PROOF,2018,1,141,218,8164.06,144.03,43.76
2084,Casey's #2084,Urbandale,Polk,CANADIAN WHISKIES,2018,1,61,103,2485.74,133.01,26.04
2084,Casey's #2084,Urbandale,Polk,SPICED RUM,2018,1,29,83,1673.6,108.87,17.6
2084,Casey's #2084,Urbandale,Polk,IMPORTED VODKA,2018,1,18,32,826.85,39.52,25.37
2084,Casey's #2084,Urbandale,Polk,WHISKEY LIQUEUR,2018,1,36,61,2686.78,76.5,44.02
2084,Casey's #2084,Urbandale,Polk,TRIPLE SEC,2018,1,6,14,294.41,15.94,23.8
2084,Casey's #2084,Urbandale,Polk,GOLD RUM,2018,1,20,35,521.06,18.9,12.7
2084,Casey's #2084,Urbandale,Polk,COFFEE LIQUEURS,2018,1,17,48,545.75,77.36,9.32
2084,Casey's #2084,Urbandale,Polk,TENNESSEE WHISKIES,2018,1,16,28,1024.49,28.93,30.92
2084,Casey's #2084,Urbandale,Polk,TEQUILA,2018,1,28,56,2467.17,85.14,42.26
2084,Casey's #2084,Urbandale,Polk,FLAVORED RUM,2018,1,14,22,543.29,14.14,25.42
2084,Casey's #2084,Urbandale,Polk,SINGLE MALT SCOTCH,2018,1,7,14,478.43,20.87,36.26
2084,Casey's #2084,Urbandale,Polk,SCOTCH WHISKIES,2018,1,6,13,498.07,9.89,37.43
2084,Casey's #2084,Urbandale,Polk,VODKA 80 PROOF,2018,2,63,113,5442.71,85.34,40.95
2084,Casey's #2084,Urbandale,Polk,CANADIAN WHISKIES,2018,2,42,83,3385.7,130.43,41.65
2084,Casey's #2084,Urbandale,Polk,SPICED RUM,2018,2,34,60,3049.89,35.87,44.55
2084,Casey's #2084,Urbandale,Polk,IMPORTED VODKA,2018,2,17,28,794.65,27.56,24.0
2084,Casey's #2084,Urbandale,Polk,WHISKEY LIQUEUR,2018,2,67,154,3137.0,221.18,21.19
2084,Casey's #2084,Urbandale,Polk,TRIPLE SEC,2018,2,6,16,281.75,21.68,20.12
2084,Casey's #2084,Urbandale,Polk,GOLD RUM,2018,2,7,14,515.45,23.31,33.56
2084,Casey's #2084,Urbandale,Polk,COFFEE LIQUEURS,2018,2,11,21,468.1,13.98,24.72
2084,Casey's #2084,Urbandale,Polk,TENNESSEE WHISKIES,2018,2,36,59,1483.87,54.72,25.51
2084,Casey's #2084,Urbandale,Polk,TEQUILA,2018,2,79,121,2234.25,185.04,20.08
2084,Casey's #2084,Urbandale,Polk,FLAVORED RUM,2018,2,9,19,528.04,22.33,24.61
2084,Casey's #2084,Urbandale,Polk,SINGLE MALT SCOTCH,2018,2,18,27,405.99,21.66,13.31
2084,Casey's #2084,Urbandale,Polk,SCOTCH WHISKIES,2018,2,19,30,804.38,23.03,23.19
2084,Casey's #2084,Urbandale,Polk,VODKA 80 PROOF,2018,3,67,136,3810.0,197.01,31.96
2084,Casey's #2084,Urbandale,Polk,CANADIAN WHISKIES,2018,3,36,95,3113.04,102.17,30.49
2084,Casey's #2084,Urbandale,Polk,SPICED RUM,2018,3,120,175,5875.44,189.1,39.35
2084,Casey's #2084,Urbandale,Polk,IMPORTED VODKA,2018,3,31,56,1234.52,68.5,21.65
2084,Casey's #2084,Urbandale,Polk,WHISKEY LIQUEUR,2018,3,28,87,3004.36,134.8,34.59
2084,Casey's #2084,Urbandale,Polk,TRIPLE SEC,2018,3,5,10,335.07,12.71,27.87
2084,Casey's #2084,Urbandale,Polk,GOLD RUM,2018,3,24,36,823.47,61.89,21.44
2084,Casey's #2084,Urbandale,Polk,COFFEE LIQUEURS,2018,3,4,12,477.97,15.65,36.52
2084,Casey's #2084,Urbandale,Polk,TENNESSEE WHISKIES,2018,3,67,118,1414.3,202.13,12.1
2084,Casey's #2084,Urbandale,Polk,TEQUILA,2018,3,32,81,2634.19,108.31,35.38
2084,Casey's #2084,Urbandale,Polk,FLAVORED RUM,2018,3,38,64,716.12,81.19,11.59
2084,Casey's #2084,Urbandale,Polk,SINGLE MALT SCOTCH,2018,3,11,20,608.43,28.83,27.69
2084,Casey's #2084,Urbandale,Polk,SCOTCH WHISKIES,2018,3,33,81,850.8,137.49,11.21
2084,Casey's #2084,Urbandale,Polk,VODKA 80 PROOF,2018,4,89,152,4217.69,242.93,31.78
2084,Casey's #2084,Urbandale,Polk,CANADIAN WHISKIES,2018,4,122,218,2062.78,123.17,9.4
2084,Casey's #2084,Urbandale,Polk,SPICED RUM,2018,4,63,176,3529.42,114.87,21.66
2084,Casey's #2084,Urbandale,Polk,IMPORTED VODKA,2018,4,29,55,1060.85,54.63,16.71
2084,Casey's #2084,Urbandale,Polk,WHISKEY LIQUEUR,2018,4,37,104,4327.8,166.22,35.19
2084,Casey's #2084,Urbandale,Polk,TRIPLE SEC,2018,4,4,8,306.51,11.2,42.22
2084,Casey's #2084,Urbandale,Polk,GOLD RUM,2018,4,10,22,428.03,28.71,22.13
2084,Casey's #2084,Urbandale,Polk,COFFEE LIQUEURS,2018,4,13,20,659.46,33.03,27.01
2084,Casey's #2084,Urbandale,Polk,TENNESSEE WHISKIES,2018,4,29,46,1368.06,75.73,33.1
2084,Casey's #2084,Urbandale,Polk,TEQUILA,2018,4,26,76,1705.05,48.11,18.14
2084,Casey's #2084,Urbandale,Polk,FLAVORED RUM,2018,4,25,38,949.07,30.03,28.57
2084,Casey's #2084,Urbandale,Polk,SINGLE MALT SCOTCH,2018,4,36,63,480.83,40.98,8.41
2084,Casey's #2084,Urbandale,Polk,SCOTCH WHISKIES,2018,4,5,10,477.11,16.0,41.34
2084,Casey's #2084,Urbandale,Polk,VODKA 80 PROOF,2018,5,109,256,6244.08,367.47,28.4
2084,Casey's #2084,Urbandale,Polk,CANADIAN WHISKIES,2018,5,67,200,4785.42,279.08,19.47
2084,Casey's #2084,Urbandale,Polk,SPICED RUM,2018,5,66,215,3636.95,330.96,19.53
2084,Casey's #2084,Urbandale,Polk,IMPORTED VODKA,2018,5,26,83,725.18,81.0,9.63
2084,Casey's #2084,Urbandale,Polk,WHISKEY LIQUEUR,2018,5,51,115,2177.5,197.49,18.95
2084,Casey's #2084,Urbandale,Polk,TRIPLE SEC,2018,5,7,16,381.3,10.18,19.97
2084,Casey's #2084,Urbandale,Polk,GOLD RUM,2018,5,20,44,666.26,69.92,17.18
2084,Casey's #2084,Urbandale,Polk,COFFEE LIQUEURS,2018,5,23,44,974.05,32.95,18.83
2084,Casey's #2084,Urbandale,Polk,TENNESSEE WHISKIES,2018,5,35,73,2420.39,99.58,39.17
2084,Casey's #2084,Urbandale,Polk,TEQUILA,2018,5,72,121,2062.42,158.59,14.06
2084,Casey's #2084,Urbandale,Polk,FLAVORED RUM,2018,5,18,30,1142.69,25.53,32.17
2084,Casey's #2084,Urbandale,Polk,SINGLE MALT SCOTCH,2018,5,9,16,505.41,25.46,32.44
2084,Casey's #2084,Urbandale,Polk,SCOTCH WHISKIES,2018,5,8,24,679.31,13.22,32.06
2084,Casey's #2084,Urbandale,Polk,VODKA 80 PROOF,2018,6,105,212,8112.82,115.06,38.13
2084,Casey's #2084,Urbandale,Polk,CANADIAN WHISKIES,2018,6,65,95,3849.61,81.36,43.37
2084,Casey's #2084,Urbandale,Polk,SPICED RUM,2018,6,206,331,2972.6,167.35,8.58
2084,Casey's #2084,Urbandale,Polk,IMPORTED VODKA,2018,6,22,39,1129.68,30.57,24.76
2084,Casey's #2084,Urbandale,Polk,WHISKEY LIQUEUR,2018,6,31,87,2586.03,117.61,27.61
2084,Casey's #2084,Urbandale,Polk,TRIPLE SEC,2018,6,2,7,268.78,9.68,29.12
2084,Casey's #2084,Urbandale,Polk,GOLD RUM,2018,6,15,46,722.45,31.24,17.15
2084,Casey's #2084,Urbandale,Polk,COFFEE LIQUEURS,2018,6,4,12,625.58,7.37,42.99
2084,Casey's #2084,Urbandale,Polk,TENNESSEE WHISKIES,2018,6,41,128,2468.11,156.55,17.48
2084,Casey's #2084,Urbandale,Polk,TEQUILA,2018,6,34,60,2339.35,64.27,41.0
2084,Casey's #2084,Urbandale,Polk,FLAVORED RUM,2018,6,5,19,847.94,29.02,38.2
2084,Casey's #2084,Urbandale,Polk,SINGLE MALT SCOTCH,2018,6,8,16,523.42,27.48,31.52
2084,Casey's #2084,Urbandale,Polk,SCOTCH WHISKIES,2018,6,9,31,528.87,27.79,19.74
2084,Casey's #2084,Urbandale,Polk,VODKA 80 PROOF,2018,7,88,233,5107.08,295.97,22.33
2084,Casey's #2084,Urbandale,Polk,CANADIAN WHISKIES,2018,7,104,159,4517.48,184.38,28.67
2084,Casey's #2084,Urbandale,Polk,SPICED RUM,2018,7,51,155,3189.26,125.74,17.55
2084,Casey's #2084,Urbandale,Polk,IMPORTED VODKA,2018,7,29,62,1373.05,105.03,21.99
2084,Casey's #2084,Urbandale,Polk,WHISKEY LIQUEUR,2018,7,94,202,3693.69,330.92,18.16
2084,Casey's #2084,Urbandale,Polk,TRIPLE SEC,2018,7,12,27,631.2,16.83,25.69
2084,Casey's #2084,Urbandale,Polk,GOLD RUM,2018,7,14,27,939.4,22.93,39.09
2084,Casey's #2084,Urbandale,Polk,COFFEE LIQUEURS,2018,7,8,15,788.79,14.7,40.62
2084,Casey's #2084,Urbandale,Polk,TENNESSEE WHISKIES,2018,7,46,113,2596.95,165.55,18.62
2084,Casey's #2084,Urbandale,Polk,TEQUILA,2018,7,30,97,3739.8,100.21,36.34
2084,Casey's #2084,Urbandale,Polk,FLAVORED RUM,2018,7,20,57,1419.8,31.01,23.53
2084,Casey's #2084,Urbandale,Polk,SINGLE MALT SCOTCH,2018,7,11,19,625.0,27.28,28.11
2084,Casey's #2084,Urbandale,Polk,SCOTCH WHISKIES,2018,7,10,17,771.22,28.36,34.38
2084,Casey's #2084,Urbandale,Polk,VODKA 80 PROOF,2018,8,209,385,10442.94,207.24,29.65
2084,Casey's #2084,Urbandale,Polk,CANADIAN WHISKIES,2018,8,29,88,3333.22,108.75,33.97
2084,Casey's #2084,Urbandale,Polk,SPICED RUM,2018,8,16,47,2608.23,70.92,44.05
2084,Casey's #2084,Urbandale,Polk,IMPORTED VODKA,2018,8,29,60,870.75,34.97,13.66
2084,Casey's #2084,Urbandale,Polk,WHISKEY LIQUEUR,2018,8,178,334,4128.17,261.14,10.57
2084,Casey's #2084,Urbandale,Polk,TRIPLE SEC,2018,8,4,8,287.38,11.52,35.32
2084,Casey's #2084,Urbandale,Polk,GOLD RUM,2018,8,25,40,740.32,29.73,14.79
2084,Casey's #2084,Urbandale,Polk,COFFEE LIQUEURS,2018,8,30,49,627.81,27.01,14.37
2084,Casey's #2084,Urbandale,Polk,TENNESSEE WHISKIES,2018,8,14,26,1071.73,36.76,36.38
2084,Casey's #2084,Urbandale,Polk,TEQUILA,2018,8,105,170,2318.67,118.69,14.73
2084,Casey's #2084,Urbandale,Polk,FLAVORED RUM,2018,8,30,52,1054.69,72.46,23.82
2084,Casey's #2084,Urbandale,Polk,SINGLE MALT SCOTCH,2018,8,12,18,618.43,27.35,36.06
2084,Casey's #2084,Urbandale,Polk,SCOTCH WHISKIES,2018,8,17,44,644.38,29.4,12.0
2084,Casey's #2084,Urbandale,Polk,VODKA 80 PROOF,2018,9,71,166,5351.93,251.29,28.75
2084,Casey's #2084,Urbandale,Polk,CANADIAN WHISKIES,2018,9,50,78,2762.28,78.46,34.43
2084,Casey's #2084,Urbandale,Polk,SPICED RUM,2018,9,49,114,3046.28,195.72,25.33
2084,Casey's #2084,Urbandale,Polk,IMPORTED VODKA,2018,9,44,97,1270.58,115.84,15.35
2084,Casey's #2084,Urbandale,Polk,WHISKEY LIQUEUR,2018,9,23,56,2335.06,29.95,44.54
